date,万得证券编码,开盘价,最高价,最低价,收盘价,成交量,上市日期,是否风险警示板,交易状态,流通市值,成交额,扣非ROE,净资产负债率,经营现金流净额合计/利润,PE,ROE
2002-04-01,000014.SZ,25.19355699,26.2999695,25.17541908,26.10045249,643138.0,1992-06-02,否,交易,650720850.89,9218891.299999999,,,,40.61762237548828,
2002-04-02,000014.SZ,26.10045249,26.8441068,25.846521749999997,26.027900849999998,654550.0,1992-06-02,否,停牌1小时,648912036.85,9489260.0,,,,40.50471496582031,
2002-04-03,000014.SZ,26.481348599999997,26.57203815,25.5744531,25.82838384,663760.0,1992-06-02,否,交易,643937798.24,9490811.299999999,,,,40.1942253112793,
2002-04-04,000014.SZ,25.900935479999998,26.57203815,25.35679818,26.517624419999997,693670.0,1992-06-02,否,交易,661121531.62,9994445.4,,,,41.26682662963867,
2002-04-05,000014.SZ,26.53576233,27.17058918,26.22741786,26.735279339999998,1102661.0,1992-06-02,否,交易,666547973.74,16295615.700000001,,,,41.60554122924805,
2002-04-08,000014.SZ,27.0254859,28.004933039999997,26.82596889,27.66031275,2140637.0,1992-06-02,否,交易,689610352.75,32534152.3,,,,43.045082092285156,
2002-04-09,000014.SZ,27.5696232,28.113760499999998,27.206865,27.968657219999997,1266778.0,1992-06-02,否,交易,697297812.42,19438053.3,,,,43.52492904663086,
2002-04-10,000014.SZ,28.113760499999998,28.113760499999998,27.47893365,27.7510023,883527.0,1992-06-02,否,交易,691871370.3000001,13489349.6,,,,43.18621063232422,
2002-04-11,000014.SZ,27.7510023,27.7510023,26.88038262,26.91665844,897777.0,1992-06-02,否,交易,671070008.84,13460976.4,,,,41.88780212402344,
2002-04-12,000014.SZ,26.75341725,27.29755455,26.75341725,26.91665844,370071.0,1992-06-02,否,交易,671070008.84,5515034.2,,,,41.88780212402344,
2002-04-15,000014.SZ,26.95293426,27.00734799,26.481348599999997,26.59017606,420939.00000000006,1992-06-02,否,交易,662930345.66,6208282.5,,,,41.379730224609375,
2002-04-16,000014.SZ,26.80783098,27.116175449999997,26.57203815,27.00734799,278266.0,1992-06-02,否,交易,673331026.39,4120145.1999999997,,,,42.028934478759766,
2002-04-17,000014.SZ,26.8441068,26.98921008,26.59017606,26.89852053,297985.0,1992-06-02,否,交易,670617805.33,4397739.7,,,,41.85957717895508,
